SK_CompanyID,SPRating,addressLine1,addressLine2,batchID,ceo,city,companyID,country,description,effectiveDate,endDate,foundingDate,industry,isCurrent,isLowGrade,name,postalCode,stateProv,status
30,"BB  ","18065 Four Points Drive                                                         ","Apt. 398                                                                        ",1,"Schrupp                                                                                             ","Atlanta                  ",1,United States of America,"CDQRuWjWYOxAXaxBmtiD ZsEcVdDdKZ gRBLzFSDejX UcSmRApkRBipTTGkWs hZqXkpvMsXFziJURrJLjfXBNHbnq XJUUkgfXRHUBMTsHGYahLMAHmNOUTAKAh fHaTI                   ",1967-01-03T00:00:00.0000000,9999-12-31T00:00:00.0000000,1854-02-08T00:00:00.0000000,"Metal Mining                                      ",true,true,"TGfFOOldnTHLjuAaQqJBgbibktVyiLStkrLCynHAZNCp                ","T5C 1T1     ","Nova Scotia         ","Active    "
31,"AA+ ","5397 Gessner Drive                                                              ","                                                                                ",1,"Setera                                                                                              ","Stamford                 ",2,"Canada                  ","NWRSuluTBHdsBdoLBKORDOmaM MNCKssPPBLngSJOOhjvUhajRiEREVEnOVZIAVHgkYzJELLsIQrJlCXSFJGZBhBsFFNQUbiFRsIoHcahXzFnOBRPFJwSkAZCwHYONWl                      ",1967-01-03T00:00:00.0000000,1970-12-26T00:00:00.0000000,1921-03-28T00:00:00.0000000,"Broadcasting & Cable TV                           ",false,true,"jRhDJJDxLPxUEMMpdhzdZNqRVTuzMCrlMcwMsdHNvIEBwDfErPG         ","37933       ","CO                  ","Active    "
186,"AA+ ","5397 Gessner Drive                                                              ","                                                                                ",1,"Setera                                                                                              ","Stamford                 ",2,"Canada                  ","NWRSuluTBHdsBdoLBKORDOmaM MNCKssPPBLngSJOOhjvUhajRiEREVEnOVZIAVHgkYzJELLsIQrJlCXSFJGZBhBsFFNQUbiFRsIoHcahXzFnOBRPFJwSkAZCwHYONWl                      ",1970-12-26T00:00:00.0000000,9999-12-31T00:00:00.0000000,1923-09-06T00:00:00.0000000,"Broadcasting & Cable TV                           ",true,true,"jRhDJJDxLPxUEMMpdhzdZNqRVTuzMCrlMcwMsdHNvIEBwDfErPG         ","37933       ","CO                  ","Inactive  "
32,"A   ","2387 Halle Lower                                                                ","                                                                                ",1,"Dorsett                                                                                             ","Elizabeth                ",3,United States of America,"EknTgdSRAbcjFnBQGkGhZwYKmsR DUnJcPlOMlLRcusE                                                                                                          ",1967-01-04T00:00:00.0000000,1980-12-28T00:00:00.0000000,1930-03-28T00:00:00.0000000,"Tires                                             ",false,true,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQYNoQXZWIjN,"E7O 1I5     ","Alberta             ","Active    "
466,"A   ","2387 Halle Lower                                                                ","                                                                                ",1,"Dorsett                                                                                             ","Elizabeth                ",3,United States of America,"EknTgdSRAbcjFnBQGkGhZwYKmsR DUnJcPlOMlLRcusE                                                                                                          ",1980-12-28T00:00:00.0000000,9999-12-31T00:00:00.0000000,1939-11-28T00:00:00.0000000,"Tires                                             ",true,true,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQYNoQXZWIjN,"E7O 1I5     ","Alberta             ","Inactive  "
33,"FZ  ","20644 Birchwood Way                                                             ","                                                                                ",1,"Thursby                                                                                             ","Fort Wayne               ",4,United States of America,"EXoxOMwRbSK ajeCNjiuEAxqzPKYpuNgBxxNMJrPYCXicCNNVXKbROeFROToBqgVhwndmvWzBJRbaCUzNDHKcljPkfRjItSquPfbNUqPQBDotrKSMsFnOLMmXRdTNwZsE                     ",1967-01-05T00:00:00.0000000,9999-12-31T00:00:00.0000000,1889-04-18T00:00:00.0000000,"Retail (Grocery)                                  ",true,true,"gIOONPxnQUwBdFNEMLBUXdUbFPDWDVOVnWIIMRpOMbaMGipmCAICpjncsHs ","V6D 1P4     ","VT                  ","Active    "
34,BBB-,"11323 Clifton East                                                              ","                                                                                ",1,"Basey                                                                                               ","Garden Grove             ",5,United States of America,"PSEFWVRYboJDCCbkRDGNzIyyBMeYi l PU qbrWLFDMBJAeRxWX UWMRKCFDNeHyssAbznTMCAtMRmhLSocEznZAgUDJzcLHLaH                                                   ",1967-01-07T00:00:00.0000000,1973-03-27T00:00:00.0000000,1864-11-29T00:00:00.0000000,"Recreational Products                             ",false,true,"KRtMROFTkhVPydRKxEDtVV                                      ","90229       ","NC                  ","Active    "
257,BBB-,"11323 Clifton East                                                              ","                                                                                ",1,"Basey                                                                                               ","Garden Grove             ",5,United States of America,"PSEFWVRYboJDCCbkRDGNzIyyBMeYi l PU qbrWLFDMBJAeRxWX UWMRKCFDNeHyssAbznTMCAtMRmhLSocEznZAgUDJzcLHLaH                                                   ",1973-03-27T00:00:00.0000000,9999-12-31T00:00:00.0000000,1865-09-17T00:00:00.0000000,"Recreational Products                             ",true,true,"KRtMROFTkhVPydRKxEDtVV                                      ","90229       ","NC                  ","Inactive  "
35,"AA- ","3833 Princeton Crescent                                                         ","                                                                                ",1,"Leopard                                                                                             ","Phoenix                  ",6,"Canada                  "," mzRDwfNsLqwBLQedZIFTCCxaOnKHqwyD cqovHXAqgIsnRUBakGDMKeOSGIZMrXApUqoqxDpgMcJwgPGDQURpTAzOSIkfOKRJGsPeJumOTYjDVLByShyjrMYFxSzPMlAxNHEHGzqTJnHMFmpFJK  ",1967-01-08T00:00:00.0000000,9999-12-31T00:00:00.0000000,1890-01-30T00:00:00.0000000,"S&Ls/Savings Banks                                ",true,true,"diqlqOsDpYaNQhSPBbXhMXocCDXEfNMfLDMDHOdpovsklTN             ","40214       ","RI                  ","Active    "
36,"ZyG ","19309 McFarlin North                                                            ","                                                                                ",1,"Aird                                                                                                ","Little Rock              ",7,United States of America,"EoxwpIaSiVNkSIbAPRUTUVAnyUQpVyHrLpJUULKOGxxWlAyDfPudALpC ncyZpcUBGLCEizruOCLzBEPhoVUADcFJOUdmJXBcgjCCpKQQFKjquitvKLtxRwQtQwISaS                       ",1967-01-09T00:00:00.0000000,9999-12-31T00:00:00.0000000,1903-04-11T00:00:00.0000000,"S&Ls/Savings Banks                                ",true,true,"JaBRAUCPDCLITNXXrADVCSIopfxogeRFkYFvBVlr                    ","60612       ","SC                  ","Active    "
