AccountDesc,AccountID,ActionTS,ActionType,BatchID,CA_B_ID,C_ID,EffectiveDate,EndDate,SK_CustomerID,Status,TaxStatus,fakesk,isCurrent
JZiIPOgDVVBZaRTbNvMdgzoYFOsbBSqoncUYYkqR,50,2008-03-27T01:00:25,UPDACCT,1,7004,40,2008-03-27,2009-11-23,5966,INACTIVE,1,1040,false
TdvtOwkMLm kTLdtIBwFApVDIHkPCfzCugs,50,2009-11-23T04:27:04,UPDACCT,1,12586,40,2009-11-23,9999-12-31,5966,INACTIVE,1,3460,true
NCdDAXkGQyNCnbQLFwjbSkXMOUSWXmeXVBLhDfBAluWacplW,51,2007-07-28T12:04:09,NEW,1,7250,41,2007-07-28,2009-01-18,974,ACTIVE,1,72,false
MzKnKWDoDTRmUaAyvNHjeRtIRePdmEMq,51,2009-01-18T01:49:43,UPDACCT,1,5602,41,2009-01-18,9999-12-31,711,ACTIVE,1,2225,true
ypxbeTuQuQiVictLYRZbMTtIBkMMdzMm,52,2007-07-29T04:46:20,ADDACCT,1,10293,19,2007-07-29,2008-02-17,4187,ACTIVE,2,74,false
svECDmjzIwfnChBMulwDBFrCgAQEilLRMYQdJkwPIN rB,52,2008-02-17T00:30:53,UPDACCT,1,400,19,2008-02-17,2009-09-24,3365,ACTIVE,1,883,false
AGXMUidxrGRfCkaMUXJtoRnKlgrBQzQyX,52,2009-09-24T15:56:59,UPDACCT,1,2866,19,2009-09-24,9999-12-31,3365,ACTIVE,1,3224,true
cw FvaJrEuDVoQqcpAERdTTXkAxJBVgOoKCLVJ,53,2007-07-29T17:13:58,ADDACCT,1,7045,5,2007-07-29,9999-12-31,2444,ACTIVE,1,76,true
lERVjoTNspStUfwhiDOJaziFdDNCKiqMEVjaQSjFhkquKEnDg,54,2007-07-29T19:07:32,ADDACCT,1,14800,2,2007-07-29,2007-11-15,5369,ACTIVE,1,77,false
UGJtBBNpXuBVLEYjTBIYnGqtDDvyIlGUgVRrG,54,2007-11-15T11:32:57,UPDACCT,1,14800,2,2007-11-15,9999-12-31,5369,ACTIVE,0,511,true
HsXHDFGrkDqTgyeYszwCVYMrXoYEnoWVCaOulLONrzg,55,2007-07-30T01:14:23,ADDACCT,1,4262,8,2007-07-30,2007-08-31,3418,ACTIVE,2,78,false
HsXHDFGrkDqTgyeYszwCVYMrXoYEnoWVCaOulLONrzg,55,2007-08-31T05:29:22,CLOSEACCT,1,4262,8,2007-08-31,9999-12-31,3419,INACTIVE,2,207,true
xYxGwrwFUCbkbklvCobJQdCxIhABaWE,56,2007-07-30T09:40:00,ADDACCT,1,8406,14,2007-07-30,2008-09-01,2448,ACTIVE,1,79,false
mvTEdpzVJMfEITeRS cpWePxFuIZOmPLSrD,56,2008-09-01T08:55:50,UPDACCT,1,4309,14,2008-09-01,9999-12-31,2448,ACTIVE,1,1671,true
nxVGrBTKnSXnfDaBzprwKhLEOmiqgLIRZhOUpHAn,57,2007-07-30T21:49:58,ADDACCT,1,14799,0,2007-07-30,2007-08-04,734,ACTIVE,1,81,false
bKhFiSQQySOEuoDYPXwDEPWMHxdBcKGbNKxHB,57,2007-08-04T12:52:54,UPDACCT,1,11449,0,2007-08-04,2008-07-10,734,ACTIVE,1,101,false
bKhFiSQQySOEuoDYPXwDEPWMHxdBcKGbNKxHB,57,2008-07-10T10:41:25,CLOSEACCT,1,11449,0,2008-07-10,9999-12-31,3854,INACTIVE,1,1461,true
dXeLwDFfCJODQBGSOkbAvbNSjCcDDSNwxhSowxqHQbsNEF,58,2007-07-31T12:28:52,ADDACCT,1,5691,25,2007-07-31,2007-08-02,1623,ACTIVE,2,83,false
KpdAmQZUOZIeIPeJiBAfWDvpNVFKIEjrslyRUGPKDkeAy,58,2007-08-02T02:46:50,UPDACCT,1,9730,25,2007-08-02,2007-11-06,1623,ACTIVE,1,90,false
IMEiDcpDKPGkqBcooMUlHUbgZADrNBDBeDxhCSSMparL,58,2007-11-06T02:41:05,UPDACCT,1,9730,25,2007-11-06,2007-12-16,2640,ACTIVE,2,471,false
IMEiDcpDKPGkqBcooMUlHUbgZADrNBDBeDxhCSSMparL,58,2007-12-16T09:21:44,CLOSEACCT,1,9730,25,2007-12-16,9999-12-31,2640,INACTIVE,2,634,true
yLhKarEnPCEBCbKBQbGqGzEtlVtLDPLRjnVdLjZTqqHxU,59,2007-07-31T17:25:54,ADDACCT,1,1055,3,2007-07-31,2007-09-12,1329,ACTIVE,0,85,false
yCkJrJMpMLYCsDIMwEamBuRQXoVXKwghHMSovkRbSAVPMfFV,59,2007-09-12T18:50:20,UPDACCT,1,1055,3,2007-09-12,2007-12-11,1329,ACTIVE,1,256,false
yCkJrJMpMLYCsDIMwEamBuRQXoVXKwghHMSovkRbSAVPMfFV,59,2007-12-11T21:38:01,CLOSEACCT,1,1055,3,2007-12-11,9999-12-31,1329,INACTIVE,1,617,true
CoTmHXYextqCVRGJeHXhLSoerwFB GGnX,60,2007-08-01T02:26:55,ADDACCT,1,5115,9,2007-08-01,2008-05-11,3849,ACTIVE,1,86,false
omLDHsidmCqWddSBkEZFswUAGKBnQvmUkJViQBQSNULRx,60,2008-05-11T02:44:03,UPDACCT,1,9137,9,2008-05-11,2008-06-18,3849,ACTIVE,1,1219,false
omLDHsidmCqWddSBkEZFswUAGKBnQvmUkJViQBQSNULRx,60,2008-06-18T19:17:30,CLOSEACCT,1,9137,9,2008-06-18,9999-12-31,3849,INACTIVE,1,1373,true
cogKZakIjhkNuINtA OKuBMkpOJeBNJDjtzQNvVqyKfViSKBf,61,2007-08-01T13:15:31,ADDACCT,1,10505,26,2007-08-01,2007-08-29,417,ACTIVE,1,88,false
cogKZakIjhkNuINtA OKuBMkpOJeBNJDjtzQNvVqyKfViSKBf,61,2007-08-29T22:16:18,UPDACCT,1,10505,26,2007-08-29,9999-12-31,417,ACTIVE,1,200,true
KYEcEVWLOeEAtVxzJzGNlNAUWVEKUgFHCpOfHZRhakFISIluV,62,2007-08-01T21:08:39,NEW,1,9515,42,2007-08-01,2008-04-01,2352,ACTIVE,1,89,false
KYEcEVWLOeEAtVxzJzGNlNAUWVEKUgFHCpOfHZRhakFISIluV,62,2008-04-01T21:23:34,CLOSEACCT,1,9515,42,2008-04-01,9999-12-31,3736,INACTIVE,1,1066,true
A jtHgMeMFaPXvqkUwanjnZqtUTtCjcTZqMHSmpl f,63,2007-08-02T06:03:03,NEW,1,3989,43,2007-08-02,2007-12-24,1901,ACTIVE,1,91,false
A jtHgMeMFaPXvqkUwanjnZqtUTtCjcTZqMHSmpl f,63,2007-12-24T17:07:53,CLOSEACCT,1,3989,43,2007-12-24,9999-12-31,1901,INACTIVE,1,668,true
EqcRPKEHakIrKGbpIFidcsrVLoJCwAkO,64,2007-08-02T17:54:05,NEW,1,199,44,2007-08-02,2007-09-11,6162,ACTIVE,1,93,false
QIwPKDNNYVyoaWnanwnJqTIySVCSPVYMCSASEhQSslrAvc,64,2007-09-11T23:28:12,UPDACCT,1,11125,44,2007-09-11,2007-12-28,6163,ACTIVE,1,251,false
QIwPKDNNYVyoaWnanwnJqTIySVCSPVYMCSASEhQSslrAvc,64,2007-12-28T11:38:43,CLOSEACCT,1,11125,44,2007-12-28,9999-12-31,6164,INACTIVE,1,679,true
GVFbyZzhLdqkEjpJiNwGEeOBnKPqjWJAMYne,65,2007-08-03T05:04:43,NEW,1,38,45,2007-08-03,2007-10-19,5997,ACTIVE,1,94,false
GVFbyZzhLdqkEjpJiNwGEeOBnKPqjWJAMYne,65,2007-10-19T08:17:52,CLOSEACCT,1,38,45,2007-10-19,9999-12-31,5997,INACTIVE,1,400,true
QUelcJYCuBaTdAsRQMGkFBKSRUhorkByXJf,66,2007-08-03T12:12:47,NEW,1,14417,46,2007-08-03,2008-12-01,2681,ACTIVE,0,96,false
cQTaWVSYsKFaomdbbFP BtyIfjOyKFRLy,66,2008-12-01T10:30:03,UPDACCT,1,4333,46,2008-12-01,2009-09-11,2681,ACTIVE,2,2035,false
cQTaWVSYsKFaomdbbFP BtyIfjOyKFRLy,66,2009-09-11T23:02:13,CLOSEACCT,1,4333,46,2009-09-11,9999-12-31,2682,INACTIVE,2,3170,true
GMdcpHlRWAKhJBAOEEMNKQkTdKNJZM,67,2007-08-03T19:35:42,NEW,1,8864,47,2007-08-03,2007-09-09,1217,ACTIVE,1,98,false
GMdcpHlRWAKhJBAOEEMNKQkTdKNJZM,67,2007-09-09T20:46:09,CLOSEACCT,1,8864,47,2007-09-09,9999-12-31,1217,INACTIVE,1,241,true
QdGOnHzWhWoIyiMMCDFZFRJzuMEbDDUGPhdCCyZFVt,68,2007-08-04T05:42:32,NEW,1,4002,48,2007-08-04,2007-08-14,4971,ACTIVE,2,100,false
AtPdJbDRISIiLKQ DtAOknxevNMmgGIMFqGFfpOdTyuUy,68,2007-08-14T15:48:52,UPDACCT,1,6107,48,2007-08-14,2007-09-30,4971,ACTIVE,1,141,false
UfRbwByBRwdBkFWIrobtLuSFKiNZRPKtAnzCQJObdoqJ,68,2007-09-30T22:06:07,UPDACCT,1,6107,48,2007-09-30,2007-12-05,4971,ACTIVE,1,329,false
hjYTEGXgPJywsgBAHHRExQETTNxNVECG,68,2007-12-05T21:42:46,UPDACCT,1,12736,48,2007-12-05,2008-03-31,4971,ACTIVE,1,592,false
hjYTEGXgPJywsgBAHHRExQETTNxNVECG,68,2008-03-31T23:33:33,CLOSEACCT,1,12736,48,2008-03-31,9999-12-31,4971,INACTIVE,1,1062,true
zOFxXBNRIdQmXUZQcTSHWjIOBjGPAaYzQuDxHUbrHJNeMDE,69,2007-08-04T22:50:34,NEW,1,13909,49,2007-08-04,2007-10-13,4368,ACTIVE,2,102,false
zOFxXBNRIdQmXUZQcTSHWjIOBjGPAaYzQuDxHUbrHJNeMDE,69,2007-10-13T00:13:26,UPDACCT,1,12101,49,2007-10-13,2007-11-14,4368,ACTIVE,1,380,false
PjdFkJTkzOmNNAKwhYvQHRcFRq mRUqOPOQCNc NCIPAPmFcB,69,2007-11-14T11:21:06,UPDACCT,1,4289,49,2007-11-14,2008-06-17,4368,ACTIVE,1,506,false
PjdFkJTkzOmNNAKwhYvQHRcFRq mRUqOPOQCNc NCIPAPmFcB,69,2008-06-17T22:25:41,CLOSEACCT,1,4289,49,2008-06-17,9999-12-31,4368,INACTIVE,1,1370,true
jrJTiTEZXhnKRCgotgDHAKXzTwzENVCKRScZpMhzlWf BASp,70,2007-08-05T07:07:30,NEW,1,4487,50,2007-08-05,2008-01-08,1040,ACTIVE,1,103,false
btNNzr kgcmReKiGxBvWUDMPcplgyQvJZaWPpEBcgdJJODAPYW,70,2008-01-08T21:33:49,UPDACCT,1,4487,50,2008-01-08,2009-11-15,1040,ACTIVE,1,728,false
okCYZYlEOpJBKIOpSHnebRNJttZPKgZfOxQAiu,70,2009-11-15T05:31:10,UPDACCT,1,12927,50,2009-11-15,2015-03-14,1041,INACTIVE,2,3428,false
okCYZYlEOpJBKIOpSHnebRNJttZPKgZfOxQAiu,70,2015-03-14T19:37:23,CLOSEACCT,1,12927,50,2015-03-14,9999-12-31,1041,INACTIVE,2,11193,true
XtEjEGtRhSvIkDgPBLjGmIYEfIGqtGtsLMTfFpfgTUazPdK,71,2007-08-06T03:50:31,NEW,1,11415,51,2007-08-06,2008-03-17,1796,ACTIVE,1,105,false
XtEjEGtRhSvIkDgPBLjGmIYEfIGqtGtsLMTfFpfgTUazPdK,71,2008-03-17T18:01:47,CLOSEACCT,1,11415,51,2008-03-17,9999-12-31,4538,INACTIVE,1,1003,true
EVgALLPUmGIBrvMuYlmQIxSXFsvIWIgsYURoxAJIPIiKIG,72,2007-08-06T13:05:50,NEW,1,11081,52,2007-08-06,2008-06-24,3740,ACTIVE,1,107,false
mKRcbYBRSP KOThOSqTMLHHIEJSFYRBsqDztEGEivuQwKQU,72,2008-06-24T12:24:29,UPDACCT,1,12159,52,2008-06-24,2012-06-04,3740,ACTIVE,0,1396,false
mKRcbYBRSP KOThOSqTMLHHIEJSFYRBsqDztEGEivuQwKQU,72,2012-06-04T07:59:46,CLOSEACCT,1,12159,52,2012-06-04,9999-12-31,3740,INACTIVE,0,7148,true
IFDbJIeQNMPRNKnsFpZfLEgldSPxSrEMjPLJBKWQT,73,2007-08-06T18:44:24,ADDACCT,1,219,17,2007-08-06,2007-11-05,3173,ACTIVE,2,109,false
IFDbJIeQNMPRNKnsFpZfLEgldSPxSrEMjPLJBKWQT,73,2007-11-05T06:35:51,CLOSEACCT,1,219,17,2007-11-05,9999-12-31,3173,INACTIVE,2,467,true
tkAbCtwNZRDSKK qBRVjGIQShlUtuaJDjkHxOBEOKNHqQTZNb,74,2007-08-06T22:11:15,ADDACCT,1,840,41,2007-08-06,2009-06-06,974,ACTIVE,2,110,false
IOlxIyVAMghzpGRAJGOO ZLOkmxsZAMHMaJRJKMzEUgu,74,2009-06-06T14:00:48,UPDACCT,1,840,41,2009-06-06,2010-05-19,711,ACTIVE,1,2781,false
NLJMAFDPm KJWUDRaTExWLeVTpmqHCneMpLiBYfOWKPcQBhLuR,74,2010-05-19T15:36:30,UPDACCT,1,6370,41,2010-05-19,2013-08-22,711,ACTIVE,1,4168,false
rcxSXSQLDEkqWMhtLoAEPGyTRVDWGvdvGUbAnAO,74,2013-08-22T23:56:28,UPDACCT,1,13916,41,2013-08-22,9999-12-31,711,ACTIVE,1,8924,true
pUfDGNeIPTs HbMrfGtnNgCePGAAZbNMlKrequHiqqOaKJNR,75,2007-08-06T22:13:42,ADDACCT,1,12244,39,2007-08-06,2007-08-16,6344,ACTIVE,1,111,false
pUfDGNeIPTs HbMrfGtnNgCePGAAZbNMlKrequHiqqOaKJNR,75,2007-08-16T15:59:53,CLOSEACCT,1,12244,39,2007-08-16,9999-12-31,6344,INACTIVE,1,149,true
fegTCIyyhgRosOAPiBPOVGVEJFsFRrAgEAUPecKLbraMJ,76,2007-08-07T02:48:08,ADDACCT,1,13295,37,2007-08-07,2007-08-27,2732,ACTIVE,1,112,false
yltBTFpBsCRSFvOKGGWZWXCBeHGavUMQjckZzdLsOjUOyqdoHT,76,2007-08-27T13:27:42,UPDACCT,1,8563,37,2007-08-27,2007-11-10,1496,ACTIVE,1,191,false
zJAmFoVYsqKpjmPgPAANvThhzwBzgQl,76,2007-11-10T09:24:58,UPDACCT,1,9710,37,2007-11-10,9999-12-31,7,ACTIVE,1,491,true
vuDRFLlTDGHpHHSokFyhYPWIajmbMtUlAaYECTaGeLRxg,77,2007-08-07T17:54:49,ADDACCT,1,8519,35,2007-08-07,2007-12-15,1941,ACTIVE,1,114,false
GeVojOdKafPZNFqnsOPeOFMvvHYGXxgeWLCrS,77,2007-12-15T04:09:39,UPDACCT,1,7925,35,2007-12-15,9999-12-31,1942,INACTIVE,1,628,true
"",78,2007-08-08T08:56:44,ADDACCT,1,765,23,2007-08-08,2007-11-30,5981,ACTIVE,1,116,false
LRKSbDOeskGcSVgTygyAnjSzjUKEaNbtFWRMWLNNkIM,78,2007-11-30T02:56:27,UPDACCT,1,5364,23,2007-11-30,2008-07-03,2868,ACTIVE,1,570,false
LRKSbDOeskGcSVgTygyAnjSzjUKEaNbtFWRMWLNNkIM,78,2008-07-03T06:06:26,UPDACCT,1,107,23,2008-07-03,9999-12-31,4190,ACTIVE,2,1431,true
DRTQXUbpcraLuhUIcjPKMAKqiTqkGDNH,79,2007-08-09T06:20:54,ADDACCT,1,1635,0,2007-08-09,9999-12-31,213,ACTIVE,1,118,true
YHSJPERfzM atSWSKHvjZJKSJrsVNYVoapCZQd,80,2007-08-09T11:05:37,ADDACCT,1,5360,12,2007-08-09,2007-08-15,283,ACTIVE,1,119,false
YHSJPERfzM atSWSKHvjZJKSJrsVNYVoapCZQd,80,2007-08-15T15:07:37,UPDACCT,1,4354,12,2007-08-15,2014-09-22,283,ACTIVE,1,145,false
YHSJPERfzM atSWSKHvjZJKSJrsVNYVoapCZQd,80,2014-09-22T13:50:05,UPDACCT,1,10665,12,2014-09-22,2017-04-29,283,ACTIVE,1,10503,false
YHSJPERfzM atSWSKHvjZJKSJrsVNYVoapCZQd,80,2017-04-29T20:05:37,CLOSEACCT,1,10665,12,2017-04-29,9999-12-31,284,INACTIVE,1,14294,true
SdQGhkKAjBFfgEVQCJdEFLqIBIOSmntKwZSyn ADDXSLVsCqnO,81,2007-08-09T22:10:24,ADDACCT,1,4299,4,2007-08-09,2007-09-29,5761,ACTIVE,1,120,false
JRbOWjMDdKsUGEbqWUuwhkcExDwyAzECKkKDYuXKodXLFSe,81,2007-09-29T01:19:56,UPDACCT,1,2846,4,2007-09-29,2008-03-02,5761,ACTIVE,1,320,false
gIBoKiHKSHeuBTfQBUiGRTEFzusAkTfSaCBFOrVYwxVwVr,81,2008-03-02T22:40:57,UPDACCT,1,2846,4,2008-03-02,2009-05-25,5761,ACTIVE,1,943,false
gIBoKiHKSHeuBTfQBUiGRTEFzusAkTfSaCBFOrVYwxVwVr,81,2009-05-25T21:20:26,CLOSEACCT,1,2846,4,2009-05-25,9999-12-31,5761,INACTIVE,1,2735,true
GoHlaDWsgyGRYAKgpeLUefzvaPzvLtMaGNsFcaOWxQJIwey j,82,2007-08-10T01:33:04,ADDACCT,1,1457,25,2007-08-10,2007-08-28,1623,ACTIVE,1,121,false
HwetjgEYjFbLFJIopDetVjTeqzVSTaAJ,82,2007-08-28T01:48:19,UPDACCT,1,4105,25,2007-08-28,2008-10-31,2640,ACTIVE,1,193,false
HwetjgEYjFbLFJIopDetVjTeqzVSTaAJ,82,2008-10-31T16:21:50,CLOSEACCT,1,4105,25,2008-10-31,9999-12-31,2640,INACTIVE,1,1912,true
PlVgFYdwPiXEKTaaXHaPZPBaJCvpJDVgdAMhWTR KVD,83,2007-08-10T12:31:39,NEW,1,14933,53,2007-08-10,9999-12-31,4861,ACTIVE,1,124,true
rgQkyeRrwzWQQImKBFhDLVNxRNQUIHdvsLCSNEk,84,2007-08-10T19:29:27,NEW,1,4064,54,2007-08-10,9999-12-31,4694,ACTIVE,1,125,true
NGbIbCEFFivw NWrwuJNyTnQylUFIIVOQwX,85,2007-08-11T17:21:23,NEW,1,3405,55,2007-08-11,2007-09-05,3171,ACTIVE,1,127,false
NGbIbCEFFivw NWrwuJNyTnQylUFIIVOQwX,85,2007-09-05T12:40:17,UPDACCT,1,3405,55,2007-09-05,2007-09-16,2794,ACTIVE,2,227,false
OMIdpUHPtgsTBCnPVdMAqeNbcPEbjWsbMrhCH,85,2007-09-16T01:20:58,UPDACCT,1,9853,55,2007-09-16,9999-12-31,2794,ACTIVE,2,273,true
JjkgaEXHVzwxJMGLJjkyGlGYFiFJqvQAjBgprZFeRCEMlbrvQq,86,2007-08-11T21:53:42,NEW,1,8553,56,2007-08-11,2007-08-26,265,ACTIVE,1,128,false
JjkgaEXHVzwxJMGLJjkyGlGYFiFJqvQAjBgprZFeRCEMlbrvQq,86,2007-08-26T01:05:42,UPDACCT,1,12101,56,2007-08-26,2016-09-11,265,ACTIVE,1,187,false
CTSESBzwDOIOaYzSDPdjAPkNYwOwbWBOVBMxbtYkfOJT,86,2016-09-11T12:53:41,UPDACCT,1,13527,56,2016-09-11,9999-12-31,5579,ACTIVE,2,13377,true
VfsWFUhGxFWuZfyceIEhENMEQcBDzVy,87,2007-08-11T22:15:34,NEW,1,12244,57,2007-08-11,2007-08-31,505,ACTIVE,0,129,false
hGSFpiMNlPTGrVlEHZKUwiGSPxFtpQPl,87,2007-08-31T15:37:40,UPDACCT,1,219,57,2007-08-31,9999-12-31,505,ACTIVE,1,209,true
"",88,2007-08-12T14:45:09,NEW,1,11163,58,2007-08-12,2007-11-13,189,ACTIVE,1,131,false
"",88,2007-11-13T05:29:10,CLOSEACCT,1,11163,58,2007-11-13,9999-12-31,189,INACTIVE,1,501,true
EtqRDljUrVWUACnKCHkuDoKynJSjDTHgurDtGHwxV,89,2007-08-12T14:56:27,NEW,1,3637,59,2007-08-12,2009-01-28,4546,ACTIVE,1,132,false
kwfQRvyCPzGrTeMEiB XsTBhygTWqmeOLcdtRQq,89,2009-01-28T20:36:23,UPDACCT,1,3637,59,2009-01-28,2014-04-09,1745,ACTIVE,2,2268,false
xRfUtVKferZznvOixqoUTjanycyMyNKoFKDSLPguCbnyUNs,89,2014-04-09T11:32:29,UPDACCT,1,12012,59,2014-04-09,9999-12-31,1745,ACTIVE,2,9840,true
GYgXaKOXJpZFUzeZV KMyDqTDIUtIWrPMFqdeRWVKNNOSadJsp,90,2007-08-12T20:24:38,NEW,1,13606,60,2007-08-12,2016-06-07,636,ACTIVE,1,133,false
GYgXaKOXJpZFUzeZV KMyDqTDIUtIWrPMFqdeRWVKNNOSadJsp,90,2016-06-07T09:21:00,CLOSEACCT,1,13606,60,2016-06-07,9999-12-31,5362,INACTIVE,1,12992,true
UKgSeDCQpQbSVExIDKWKSZrvtvaOMzLFqNLPXCjyMVC,91,2007-08-13T16:08:29,NEW,1,8468,61,2007-08-13,2007-12-15,2715,ACTIVE,1,135,false
UKgSeDCQpQbSVExIDKWKSZrvtvaOMzLFqNLPXCjyMVC,91,2007-12-15T19:58:19,CLOSEACCT,1,8468,61,2007-12-15,9999-12-31,2715,INACTIVE,1,632,true
XEdRBhJZtvhrxWqxjUYRt uYMuEAVSlgAjkxEAvIuesm,92,2007-08-13T17:17:07,NEW,1,3136,62,2007-08-13,2007-11-19,3002,ACTIVE,2,136,false
wADAVgEMNyTQHWbxignziAlKlRbGowKMIMOw,92,2007-11-19T19:22:37,UPDACCT,1,13107,62,2007-11-19,2014-12-25,3002,ACTIVE,0,526,false
wADAVgEMNyTQHWbxignziAlKlRbGowKMIMOw,92,2014-12-25T10:08:44,CLOSEACCT,1,13107,62,2014-12-25,9999-12-31,3002,INACTIVE,0,10877,true
HfTUniYABMRIXJUSNPNXjddgOZNicgGmKXh WAZZdSEV,93,2007-08-14T01:54:02,NEW,1,6738,63,2007-08-14,2007-09-08,1402,ACTIVE,1,139,false
GsajFfMOcevoKAJNsIJVKMm XRDDMCe,93,2007-09-08T03:23:14,UPDACCT,1,10563,63,2007-09-08,2012-03-26,1402,ACTIVE,1,237,false
xepSFXMPWTWkyCaNjfUFwSvDHtwszSyAhWHzfSWbODyXy,93,2012-03-26T00:29:32,UPDACCT,1,10563,63,2012-03-26,2016-12-27,4928,ACTIVE,1,6867,false
xepSFXMPWTWkyCaNjfUFwSvDHtwszSyAhWHzfSWbODyXy,93,2016-12-27T12:33:24,UPDACCT,1,3972,63,2016-12-27,9999-12-31,4928,ACTIVE,1,13803,true
zLbDJKmNCIQewXynHEOeDGk JTICaiiU,94,2007-08-14T11:01:22,ADDACCT,1,8420,26,2007-08-14,2008-04-22,417,ACTIVE,1,140,false
xXkDUREjqbPoJWjizAhMMLYTTuBMIQnBdRjnMo  wjiEwu,94,2008-04-22T15:39:13,UPDACCT,1,611,26,2008-04-22,2015-12-07,418,INACTIVE,1,1145,false
EWRkHmItTRvZnRuPvSCStDEBXpEJNLkLHNKFrSB,94,2015-12-07T05:46:04,UPDACCT,1,9406,26,2015-12-07,9999-12-31,418,INACTIVE,1,12263,true
fFeUrtV HKKqTghkSicgwJJfVKM XWKIJ,95,2007-08-15T08:24:38,ADDACCT,1,1754,1,2007-08-15,2007-09-25,3868,ACTIVE,1,143,false
fFeUrtV HKKqTghkSicgwJJfVKM XWKIJ,95,2007-09-25T20:16:42,UPDACCT,1,1754,1,2007-09-25,2007-10-29,1715,ACTIVE,1,307,false
fFeUrtV HKKqTghkSicgwJJfVKM XWKIJ,95,2007-10-29T13:48:15,CLOSEACCT,1,1754,1,2007-10-29,9999-12-31,1715,INACTIVE,1,442,true
enJruRoAlOtCmBkNowbNNjKmwfObPASI HtTEnePTVUnUt,96,2007-08-15T11:10:41,ADDACCT,1,12166,24,2007-08-15,2007-09-06,1621,ACTIVE,1,144,false
enJruRoAlOtCmBkNowbNNjKmwfObPASI HtTEnePTVUnUt,96,2007-09-06T19:53:48,UPDACCT,1,1880,24,2007-09-06,2008-02-29,1622,INACTIVE,1,232,false
LK eOHYVCVGJPDFXZpaXVFSiVIsdxIYmiQy,96,2008-02-29T21:38:56,UPDACCT,1,1880,24,2008-02-29,9999-12-31,1622,INACTIVE,1,934,true
WzRdRYpELwXKZzeFdQLzSvYIzTBinqitnBtVQJ,97,2007-08-15T15:44:40,ADDACCT,1,8847,3,2007-08-15,2008-11-28,1329,ACTIVE,1,146,false
WzRdRYpELwXKZzeFdQLzSvYIzTBinqitnBtVQJ,97,2008-11-28T03:50:24,CLOSEACCT,1,8847,3,2008-11-28,9999-12-31,2556,INACTIVE,1,2020,true
gGQGFHgHmgQuck zJJvEQSXMXRKUuIikscKtvFZkxjtqg,98,2007-08-16T01:59:31,ADDACCT,1,13670,31,2007-08-16,2008-06-22,1355,ACTIVE,0,147,false
gGQGFHgHmgQuck zJJvEQSXMXRKUuIikscKtvFZkxjtqg,98,2008-06-22T19:15:28,CLOSEACCT,1,13670,31,2008-06-22,9999-12-31,1355,INACTIVE,0,1390,true
xIahNeekCPKtwQoRhfKEoJHBGBWScpMmrUrbxHKyL,99,2007-08-16T09:43:39,ADDACCT,1,9928,50,2007-08-16,2007-09-19,1040,ACTIVE,1,148,false
mNdsDKhBYVCFGffLvbniYJuXVmJlEfSPl NctbUjhxKJA,99,2007-09-19T02:35:32,UPDACCT,1,5183,50,2007-09-19,9999-12-31,1040,ACTIVE,2,285,true
JMwCCumYziwNjQYbNVVUmAvrceobohJm,100,2007-08-17T04:18:30,ADDACCT,1,3675,46,2007-08-17,2007-11-04,2681,ACTIVE,0,150,false
JMwCCumYziwNjQYbNVVUmAvrceobohJm,100,2007-11-04T17:55:46,UPDACCT,1,3743,46,2007-11-04,2008-01-31,2681,ACTIVE,0,466,false
JMwCCumYziwNjQYbNVVUmAvrceobohJm,100,2008-01-31T11:55:21,CLOSEACCT,1,3743,46,2008-01-31,9999-12-31,2681,INACTIVE,0,817,true
"",101,2007-08-17T11:44:52,ADDACCT,1,7762,42,2007-08-17,2009-08-19,2352,ACTIVE,1,151,false
gUAgPqJLkPhwKgBzXsSVpGESgrCJmILFeaZAUeZBPCCFtCtSG,101,2009-08-19T20:29:52,UPDACCT,1,4245,42,2009-08-19,9999-12-31,3736,ACTIVE,1,3079,true
uSZHoZxDTOMUDDKpujRjIPUIMZbSDcEQ,102,2007-08-17T20:40:33,ADDACCT,1,6087,25,2007-08-17,2007-08-30,2640,ACTIVE,1,154,false
uSZHoZxDTOMUDDKpujRjIPUIMZbSDcEQ,102,2007-08-30T09:45:37,UPDACCT,1,6520,25,2007-08-30,2008-12-31,2640,ACTIVE,1,202,false
uSZHoZxDTOMUDDKpujRjIPUIMZbSDcEQ,102,2008-12-31T08:30:18,CLOSEACCT,1,6520,25,2008-12-31,9999-12-31,2640,INACTIVE,1,2152,true
kDrnGLzKolmTxNnPmoePl ByvOVyqmLR Rkf,103,2007-08-18T04:41:10,ADDACCT,1,3194,12,2007-08-18,2014-03-24,283,ACTIVE,1,155,false
kDrnGLzKolmTxNnPmoePl ByvOVyqmLR Rkf,103,2014-03-24T12:12:58,UPDACCT,1,8345,12,2014-03-24,9999-12-31,283,ACTIVE,2,9774,true
sDyNjkrCPdtgdBSEqKhaHJKJMIRDdHbMOJMpHCbMEBcSzlJ,104,2007-08-18T22:27:42,NEW,1,13421,64,2007-08-18,2008-08-10,543,ACTIVE,2,158,false
sDyNjkrCPdtgdBSEqKhaHJKJMIRDdHbMOJMpHCbMEBcSzlJ,104,2008-08-10T07:43:12,CLOSEACCT,1,13421,64,2008-08-10,9999-12-31,544,INACTIVE,2,1584,true
