"SK_CompanyID","CompanyID","Status","Name","Industry","SPrating","isLowGrade","CEO","AddressLine1","AddressLine2","PostalCode","City","StateProv","Country","Description","FoundingDate","IsCurrent","BatchID","EffectiveDate","EndDate"
"50","21","Active    ","jmClCXBcZwINVyetRxHbWYRbsYBIFkuIGtecXWIN                    ","Insurance (Life)                                  ","CCC+","True","Cascio                                                                                              ","19932 Clower Street                                                             ","                                                                                ","43623       ","Macon                    ","IA                  ","United States of America","YCaFAYUiNzTMf brahQDhkmJBBDYZZNVEsNKhhXDlIEZbQ UrvozWyERX CAFjLNLgdPiyDcXEVxCIRF                                                                      ","1860-10-08T00:00:00.0000000","True","1","1967-01-24T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"51","22","Active    ","nFkXCFIQQcAPOHRuYtieKkGSZpAdCmvxWPuheWUSLiFkN               ","Furniture & Fixtures                              ","B-  ","True","Degrace                                                                                             ","4371 Ashford Hollow Lane                                                        ","                                                                                ","44312       ","Sandy                    ","MD                  ","United States of America","JTQvSVCJVqUQFgkUESYHOwYeRSHHrqPPjZrqwUvnJrKaMcCLXLETVpTaGVsNVxbWanUeeTXvhZBSmhKShJsOPpGXUTFQKgePpPUL GzkCIzDHTLcesmM                                  ","1957-06-27T00:00:00.0000000","True","1","1967-01-25T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"52","23","Active    ","zScyndwxOcLUXIwtrdKPFPDeQiYudN                              ","S&Ls/Savings Banks                                ","D   ","True","Kosky                                                                                               ","11976 Halms Upper                                                               ","Suite 225                                                                       ","92177       ","Fort Collins             ","MS                  ","United States of America","mqCvWtLtyfDNHPrgOJLPWDAnj yHTINEBwULFDVBmm                                                                                                            ","1859-08-10T00:00:00.0000000","True","1","1967-01-26T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"53","24","Active    ","rqMbvwSCBGYCGMEPKQeELcTKYUzuwRMWTqYPIirIgRbOCStxEXLeiAEZJCb ","Insurance (Miscellaneous)                         ","C   ","True","Stuckey                                                                                             ","6963 Emmonds Drive                                                              ","                                                                                ","72203       ","Cedar Rapids             ","VA                  ","Canada                  ","BEDwOgbUNsOzCnpFsfGMcUBkXpJVqtbHLWnYDZdBwILkcSzRTK tONaTJKQ                                                                                           ","1947-12-06T00:00:00.0000000","True","1","1967-01-28T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"54","25","Active    ","yRflLhHvroMJBNHcMIDiQuHspAHUTFVE                            ","Office Supplies                                   ","BBB ","True","Roston                                                                                              ","8457 Fennel Rue                                                                 ","                                                                                ","95202       ","Boston                   ","AR                  ","Canada                  ","RSFPXlKBkCFvSOOaRBIQOEEPT mIRuTOQCSBshaPJEFfCnnSyodGFBGFeSkgrugFDMycC AwouYYfgOPABQQEURRoQSlExPEkKjTuTsPE oQFJVyzYFX                                  ","1908-07-30T00:00:00.0000000","True","1","1967-01-29T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"55","26","Active    ","yzVtIWYoRQKKPNbDwXqdBMdFXWIZfiTteG                          ","S&Ls/Savings Banks                                ","A   ","True","Dibacco                                                                                             ","292 Sakowitz Road                                                               ","                                                                                ","94434       ","McAllen                  ","NV                  ","United States of America","OGLzZfBtCPCMWIhYcrKDHfrXARneOJkNSeRyOfFsBUeByaNS SovvQwYOsaAtoVYBOYhCcpEeivSCWWnXYHwPOwLBJ SIIIGIMeVeTzkSPxRy                                         ","1947-01-23T00:00:00.0000000","True","1","1967-01-31T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"56","27","Active    ","VNUMGRlTCSQKEfjLfhaUANwnlPAHDkoFxyHfydObCUUeDgBa            ","Insurance (Life)                                  ","FrD ","True","Diel                                                                                                ","2336 Shelter Rue                                                                ","                                                                                ","37405       ","Austin                   ","British Columbia    ","United States of America","RpMKizqHECrKZatHKIARjWHKvOBGfCQStJIJWdkFovmpjAmEKEFFSKlWmvmcTZzzifrbZwrSxR ZhzEy eRFDgI REPTvIEEpNkkfnUQGDxJJE OopbOKnEONkdlzVWQWNLl                  ","1886-08-13T00:00:00.0000000","True","1","1967-02-01T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"57","28","Active    ","IiHkvFAHjNrDbHaXULOVQWMsfQI                                 ","Scientific & Technical Instr.                     ","A+  ","True","Keleman                                                                                             ","21605 Gaston Boulevard                                                          ","                                                                                ","T5A 1J2     ","Chicago                  ","WY                  ","Canada                  ","DvTIVKldUTWFOxmakkTaaMlMTGySiRHkTddOHUTQRyUYiKIOEL mnPZITGtwKDJwSimxjfdfPbeMEvfxIJGUBurEeAbSiZq                                                       ","1900-06-27T00:00:00.0000000","True","1","1967-02-02T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"58","29","Active    ","LRYKYZXBcxmTSSowQAFUfTJRSoIvPgvimQgPedHDROTgzAImiQMWqxVFPKu ","Photography                                       ","D   ","True","Hynes                                                                                               ","22649 Weyland Rue                                                               ","Apt. 821                                                                        ","06127       ","Miami                    ","NJ                  ","United States of America","AsaZbCvkkWJBSnTlBFkywlLEWXPzIKNOKOTIIkZmpcIBN IJBVcPmEzxpbgdSABhDIfHyoLdncOkNQBpINXKRRRCRbn yPJENfTNzriDDVMmSLU                                       ","1949-01-26T00:00:00.0000000","True","1","1967-02-02T00:00:00.0000000","9999-12-31T00:00:00.0000000"
"59","30","Active    ","GQgODZYcTEajaEMYDrWGoMdiJOENBaMGcnwYwuNTRPoOXXVjWD          ","Biotechnology & Drugs                             ","CCC-","True","Falvo                                                                                               ","5391 Clay West                                                                  ","                                                                                ","21219       ","Buffalo                  ","Alberta             ","Canada                  ","iSfTwyiKDDK                                                                                                                                           ","1876-04-29T00:00:00.0000000","True","1","1967-02-02T00:00:00.0000000","9999-12-31T00:00:00.0000000"
